epoch: 0, train_batch_id: 0, avg_cost: -77.78694152832031
epoch: 2, train_batch_id: 10, avg_cost: -95.33663940429688
epoch: 5, train_batch_id: 0, avg_cost: -157.76226806640625
epoch: 7, train_batch_id: 10, avg_cost: -159.1273956298828
epoch: 10, train_batch_id: 0, avg_cost: -160.72543334960938
epoch: 12, train_batch_id: 10, avg_cost: -158.51815795898438
epoch: 15, train_batch_id: 0, avg_cost: -162.49517822265625
epoch: 17, train_batch_id: 10, avg_cost: -159.81610107421875
epoch: 20, train_batch_id: 0, avg_cost: -162.6468505859375
epoch: 22, train_batch_id: 10, avg_cost: -161.33103942871094
epoch: 25, train_batch_id: 0, avg_cost: -161.90231323242188
epoch: 27, train_batch_id: 10, avg_cost: -160.7241973876953
epoch: 30, train_batch_id: 0, avg_cost: -162.79087829589844
epoch: 32, train_batch_id: 10, avg_cost: -161.6737823486328
epoch: 35, train_batch_id: 0, avg_cost: -162.49526977539062
epoch: 37, train_batch_id: 10, avg_cost: -161.31158447265625
epoch: 40, train_batch_id: 0, avg_cost: -162.90887451171875
epoch: 42, train_batch_id: 10, avg_cost: -161.15155029296875
epoch: 45, train_batch_id: 0, avg_cost: -162.07937622070312
epoch: 47, train_batch_id: 10, avg_cost: -161.89398193359375
epoch: 50, train_batch_id: 0, avg_cost: -163.92822265625
epoch: 52, train_batch_id: 10, avg_cost: -162.55172729492188
epoch: 55, train_batch_id: 0, avg_cost: -163.38296508789062
epoch: 57, train_batch_id: 10, avg_cost: -160.98130798339844
epoch: 60, train_batch_id: 0, avg_cost: -163.73391723632812
epoch: 62, train_batch_id: 10, avg_cost: -161.44161987304688
epoch: 65, train_batch_id: 0, avg_cost: -162.36993408203125
epoch: 67, train_batch_id: 10, avg_cost: -154.9442901611328
epoch: 70, train_batch_id: 0, avg_cost: -163.46444702148438
epoch: 72, train_batch_id: 10, avg_cost: -162.12716674804688
epoch: 75, train_batch_id: 0, avg_cost: -163.34417724609375
epoch: 77, train_batch_id: 10, avg_cost: -162.86163330078125
epoch: 80, train_batch_id: 0, avg_cost: -163.3978729248047
epoch: 82, train_batch_id: 10, avg_cost: -162.048583984375
epoch: 85, train_batch_id: 0, avg_cost: -164.065185546875
epoch: 87, train_batch_id: 10, avg_cost: -162.33364868164062
epoch: 90, train_batch_id: 0, avg_cost: -164.7838592529297
epoch: 92, train_batch_id: 10, avg_cost: -162.72434997558594
epoch: 95, train_batch_id: 0, avg_cost: -164.25588989257812
epoch: 97, train_batch_id: 10, avg_cost: -162.9955596923828
epoch: 100, train_batch_id: 0, avg_cost: -164.44337463378906
epoch: 102, train_batch_id: 10, avg_cost: -161.6431427001953
epoch: 105, train_batch_id: 0, avg_cost: -163.89132690429688
epoch: 107, train_batch_id: 10, avg_cost: -162.69534301757812
epoch: 110, train_batch_id: 0, avg_cost: -164.12969970703125
epoch: 112, train_batch_id: 10, avg_cost: -162.74803161621094
epoch: 115, train_batch_id: 0, avg_cost: -163.2957763671875
epoch: 117, train_batch_id: 10, avg_cost: -163.28187561035156
epoch: 120, train_batch_id: 0, avg_cost: -164.9152374267578
epoch: 122, train_batch_id: 10, avg_cost: -162.09320068359375
epoch: 125, train_batch_id: 0, avg_cost: -162.2994384765625
epoch: 127, train_batch_id: 10, avg_cost: -163.80963134765625
epoch: 130, train_batch_id: 0, avg_cost: -164.76834106445312
epoch: 132, train_batch_id: 10, avg_cost: -162.790771484375
epoch: 135, train_batch_id: 0, avg_cost: -163.68670654296875
epoch: 137, train_batch_id: 10, avg_cost: -163.8450927734375
epoch: 140, train_batch_id: 0, avg_cost: -165.99896240234375
epoch: 142, train_batch_id: 10, avg_cost: -165.06350708007812
